timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,Latency,IdleTime,Connect
21:30.7,889,91 /delete_staff.php,200,OK,DeleteStaff 5-127,text,TRUE,,5854,966,14,112,441,0,0
21:30.9,1654,15 /alter_staff.php,200,OK,EditStaff 1-90,text,TRUE,,5205,1825,18,114,876,0,423
21:30.9,1912,14 /editstaff.php,200,OK,EditStaff 1-95,text,TRUE,,6507,1122,18,114,1201,0,0
21:30.9,1319,75 /admin_hompage.php,200,OK,AddCustomer 4-128,text,TRUE,,4812,961,21,114,442,0,0
21:30.9,5867,33 /display_customer.php,200,OK,EditCustomer 2-71,text,TRUE,,535764,970,19,114,1262,0,0
21:30.9,21102,40 /editcustomer.php,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection timed out: connect,EditCustomer 2-68,text,FALSE,,2133,0,19,127,0,0,21102
21:30.9,1893,108 /display_staff.php,200,OK,AddStaff 6-106,text,TRUE,,5857,967,17,114,1195,0,0
21:31.0,4616,109 /admin_hompage.php,200,OK,AddStaff 6-108,text,TRUE,,4813,967,18,113,3780,0,3380
21:31.0,6909,63 /delete_customer.php,200,OK,DeleteCustomer 3-84,text,TRUE,,535762,973,27,118,1854,0,451
21:31.1,8480,43 /display_customer.php,200,OK,EditCustomer 2-61,text,TRUE,,536185,970,21,120,3789,0,3363
21:31.1,2298,74 /adminlogin.php,200,OK,AddCustomer 4-129,text,TRUE,,7044,1646,20,113,454,0,0
21:31.1,4976,63 /delete_customer.php,200,OK,DeleteCustomer 3-108,text,TRUE,,535761,973,25,113,461,0,0
21:31.1,2371,92 /editstaff.php,200,OK,DeleteStaff 5-123,text,TRUE,,10081,1654,14,113,1268,0,0
21:31.1,2679,14 /editstaff.php,200,OK,EditStaff 1-98,text,TRUE,,6507,1122,18,113,1174,0,0
21:31.1,2318,89 /adminlogin.php,200,OK,DeleteStaff 5-129,text,TRUE,,7044,1646,14,113,1255,0,0
21:31.1,6002,63 /delete_customer.php,200,OK,DeleteCustomer 3-93,text,TRUE,,535762,973,26,117,1791,0,446
21:31.2,1502,39 /success.txt,200,OK,EditCustomer 2-60,text,TRUE,,384,298,19,114,1502,0,409
21:31.3,4252,94 /admin_hompage.php,200,OK,DeleteStaff 5-115,text,TRUE,,4812,965,14,113,434,0,0
21:31.5,2139,76 /addcustomer.php,200,OK,AddCustomer 4-126,text,TRUE,,7187,965,20,112,1738,0,469
21:31.5,2545,103 /adminlogin.php,200,OK,AddStaff 6-115,text,TRUE,,7044,1646,17,114,1359,0,0
21:31.6,2255,108 /display_staff.php,200,OK,AddStaff 6-105,text,TRUE,,5857,967,17,113,1842,0,467
21:31.6,829,71 /adminlogin.php,200,OK,AddCustomer 4-130,text,TRUE,,2201,385,21,115,829,0,454
21:31.6,4090,86 /adminlogin.php,200,OK,DeleteStaff 5-130,text,TRUE,,2201,385,14,113,4090,0,3420
21:31.6,1548,92 /editstaff.php,200,OK,DeleteStaff 5-127,text,TRUE,,10081,1654,14,113,454,0,0
21:31.7,6367,79 /display_customer.php,200,OK,AddCustomer 4-124,text,TRUE,,535765,970,22,118,1741,0,435
21:31.7,10719,103 /adminlogin.php,200,OK,AddStaff 6-113,text,TRUE,,7046,1646,19,125,2962,0,431
21:31.7,21048,12 /admin_hompage.php,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection timed out: connect,EditStaff 1-97,text,FALSE,,2133,0,21,127,0,0,21048
21:31.7,2026,14 /editstaff.php,200,OK,EditStaff 1-93,text,TRUE,,6507,1122,18,113,1211,0,0
21:31.7,788,55 /adminlogin.php,200,OK,DeleteCustomer 3-116,text,TRUE,,2201,385,25,115,788,0,427
21:31.7,7386,43 /display_customer.php,200,OK,EditCustomer 2-56,text,TRUE,,535764,970,20,119,429,0,0
21:31.7,2800,12 /admin_hompage.php,200,OK,EditStaff 1-99,text,TRUE,,4812,961,18,114,1621,0,420
21:31.8,761,62 /editcustomer.php,200,OK,DeleteCustomer 3-101,text,TRUE,,2622,1138,25,114,431,0,0
21:31.9,1494,103 /adminlogin.php,200,OK,AddStaff 6-114,text,TRUE,,7044,1646,17,113,740,0,419
21:32.0,14346,59 /delete_customer.php,200,OK,DeleteCustomer 3-114,text,TRUE,,535761,969,28,124,385,0,0
21:32.2,2476,100 /adminlogin.php,200,OK,AddStaff 6-116,text,TRUE,,2201,385,17,114,2476,0,340
21:32.2,4166,24 /,200,OK,EditCustomer 2-73,text,TRUE,,4328,371,19,113,4166,0,3457
21:32.2,2058,76 /addcustomer.php,200,OK,AddCustomer 4-128,text,TRUE,,7187,965,21,115,1255,0,0
21:32.2,3885,92 /editstaff.php,200,OK,DeleteStaff 5-122,text,TRUE,,10081,1654,13,112,702,0,322
21:32.2,4416,78 /admin_hompage.php,200,OK,AddCustomer 4-115,text,TRUE,,4811,963,21,113,327,0,0
21:32.3,1740,64 /admin_hompage.php,200,OK,DeleteCustomer 3-104,text,TRUE,,4812,971,26,113,673,0,312
21:32.3,693,3 /,200,OK,EditStaff 1-102,text,TRUE,,4328,371,18,115,693,0,324
21:32.3,692,76 /addcustomer.php,200,OK,AddCustomer 4-125,text,TRUE,,7186,965,22,115,329,0,0
21:32.4,1160,74 /adminlogin.php,200,OK,AddCustomer 4-130,text,TRUE,,7043,1646,20,113,342,0,0
21:32.5,1151,57 /adminlogin.php,200,OK,DeleteCustomer 3-116,text,TRUE,,7043,1646,26,112,358,0,0
21:32.5,1894,62 /editcustomer.php,200,OK,DeleteCustomer 3-103,text,TRUE,,2623,1138,26,116,791,0,367
21:32.5,1157,16 /admin_hompage.php,200,OK,EditStaff 1-90,text,TRUE,,4812,959,18,112,364,0,0
21:32.6,6865,63 /delete_customer.php,200,OK,DeleteCustomer 3-101,text,TRUE,,536181,973,28,120,2215,0,0
21:32.7,1815,94 /admin_hompage.php,200,OK,DeleteStaff 5-121,text,TRUE,,4812,965,15,115,740,0,352
21:32.7,1160,40 /editcustomer.php,200,OK,EditCustomer 2-60,text,TRUE,,6045,1137,18,113,766,0,370
21:32.7,1159,42 /admin_hompage.php,200,OK,EditCustomer 2-59,text,TRUE,,4812,965,18,113,778,0,367
21:32.8,809,109 /admin_hompage.php,200,OK,AddStaff 6-106,text,TRUE,,4811,967,17,113,385,0,0
21:32.8,3389,15 /alter_staff.php,200,OK,EditStaff 1-95,text,TRUE,,5205,1825,18,112,1216,0,0
21:32.8,1190,75 /admin_hompage.php,200,OK,AddCustomer 4-110,text,TRUE,,4812,961,20,113,784,0,380
21:32.9,8874,79 /display_customer.php,200,OK,AddCustomer 4-117,text,TRUE,,535974,970,23,124,1353,0,0
21:32.9,2495,107 /admin_hompage.php,200,OK,AddStaff 6-97,text,TRUE,,4811,957,18,113,398,0,0
21:32.9,6234,79 /display_customer.php,200,OK,AddCustomer 4-114,text,TRUE,,535974,970,22,119,1082,0,0
21:32.9,2865,71 /adminlogin.php,200,OK,AddCustomer 4-131,text,TRUE,,2201,385,21,114,2865,0,394
21:33.0,1530,86 /adminlogin.php,200,OK,DeleteStaff 5-131,text,TRUE,,2201,385,14,114,1530,0,381
21:33.0,1181,90 /admin_hompage.php,200,OK,DeleteStaff 5-128,text,TRUE,,4812,961,14,114,387,0,0
21:33.0,793,62 /editcustomer.php,200,OK,DeleteCustomer 3-98,text,TRUE,,2622,1138,26,113,387,0,0
21:33.0,392,10 /adminlogin.php,200,OK,EditStaff 1-102,text,TRUE,,2200,385,18,113,392,0,0
21:33.0,1616,77 /add_customer.php,200,OK,AddCustomer 4-125,text,TRUE,,5210,1889,21,114,428,0,0
21:33.1,785,16 /admin_hompage.php,200,OK,EditStaff 1-88,text,TRUE,,4811,959,18,113,403,0,0
21:33.1,7628,65 /display_customer.php,200,OK,DeleteCustomer 3-94,text,TRUE,,535975,970,29,123,816,0,420
21:33.2,828,93 /delete_staff.php,200,OK,DeleteStaff 5-127,text,TRUE,,5854,964,14,113,426,0,0
21:33.3,697,39 /success.txt,200,OK,EditCustomer 2-63,text,TRUE,,384,298,18,113,697,0,331
21:33.3,9958,55 /adminlogin.php,200,OK,DeleteCustomer 3-117,text,TRUE,,2201,385,29,124,9958,0,9499
21:33.4,798,104 /admin_hompage.php,200,OK,AddStaff 6-114,text,TRUE,,4811,961,17,114,417,0,0
21:33.4,797,75 /admin_hompage.php,200,OK,AddCustomer 4-129,text,TRUE,,4811,961,20,114,416,0,0
21:33.4,818,90 /admin_hompage.php,200,OK,DeleteStaff 5-129,text,TRUE,,4811,961,14,114,407,0,0
21:33.4,1455,39 /success.txt,200,OK,EditCustomer 2-69,text,TRUE,,384,298,19,114,1455,0,367
21:33.4,3101,57 /adminlogin.php,200,OK,DeleteCustomer 3-115,text,TRUE,,7045,1646,26,113,1680,0,413
21:33.4,1214,11 /adminlogin.php,200,OK,EditStaff 1-102,text,TRUE,,7043,1646,18,114,408,0,0
21:33.5,1589,93 /delete_staff.php,200,OK,DeleteStaff 5-123,text,TRUE,,5854,964,14,113,388,0,0
21:33.5,6929,59 /delete_customer.php,200,OK,DeleteCustomer 3-113,text,TRUE,,536812,969,28,122,2908,0,401
21:33.6,1185,75 /admin_hompage.php,200,OK,AddCustomer 4-130,text,TRUE,,4812,961,21,114,404,0,0
21:33.6,1567,30 /adminlogin.php,200,OK,EditCustomer 2-72,text,TRUE,,2201,385,19,113,1567,0,400
21:33.6,4553,58 /admin_hompage.php,200,OK,DeleteCustomer 3-116,text,TRUE,,4812,961,27,118,409,0,0
21:33.7,13808,77 /add_customer.php,200,OK,AddCustomer 4-126,text,TRUE,,5211,1889,22,125,9965,0,9472
21:33.7,776,17 /display_staff.php,200,OK,EditStaff 1-90,text,TRUE,,5856,967,19,116,399,0,0
21:33.7,1621,100 /adminlogin.php,200,OK,AddStaff 6-117,text,TRUE,,2201,385,18,113,1621,0,407
21:33.7,2634,15 /alter_staff.php,200,OK,EditStaff 1-93,text,TRUE,,5205,1825,18,113,412,0,0
21:33.8,2448,15 /alter_staff.php,200,OK,EditStaff 1-98,text,TRUE,,5205,1825,18,112,397,0,0
21:33.8,15136,63 /delete_customer.php,200,OK,DeleteCustomer 3-98,text,TRUE,,535971,973,30,127,426,0,0
21:33.8,2052,109 /admin_hompage.php,200,OK,AddStaff 6-105,text,TRUE,,4812,967,17,114,761,0,402
21:33.8,10226,41 /alter_customer.php,200,OK,EditCustomer 2-60,text,TRUE,,5208,1815,18,122,1203,0,0
21:33.8,814,17 /display_staff.php,200,OK,EditStaff 1-88,text,TRUE,,5856,967,18,114,424,0,0
21:33.9,5116,43 /display_customer.php,200,OK,EditCustomer 2-59,text,TRUE,,535974,970,20,119,428,0,0
21:33.9,3842,39 /success.txt,200,OK,EditCustomer 2-67,text,TRUE,,384,298,20,118,3842,0,3420
21:34.0,2057,94 /admin_hompage.php,200,OK,DeleteStaff 5-127,text,TRUE,,4812,965,14,113,1112,0,0
21:34.0,757,76 /addcustomer.php,200,OK,AddCustomer 4-110,text,TRUE,,7186,965,21,114,360,0,0
21:34.0,4945,40 /editcustomer.php,200,OK,EditCustomer 2-63,text,TRUE,,6046,1137,20,119,4162,0,3480
21:34.1,25361,65 /display_customer.php,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection timed out: connect,DeleteCustomer 3-104,text,FALSE,,536402,488,31,129,375,0,0
21:34.1,763,3 /,200,OK,EditStaff 1-103,text,TRUE,,4328,371,17,114,763,0,362
21:34.1,7894,104 /admin_hompage.php,200,OK,AddStaff 6-115,text,TRUE,,4812,961,19,123,3845,0,0
21:34.1,10628,92 /editstaff.php,200,OK,DeleteStaff 5-124,text,TRUE,,10082,1654,17,124,4561,0,0
21:34.2,2852,105 /addstaff.php,200,OK,AddStaff 6-114,text,TRUE,,7048,962,17,117,755,0,357
21:34.2,751,76 /addcustomer.php,200,OK,AddCustomer 4-129,text,TRUE,,7186,965,21,113,354,0,0
21:34.2,740,91 /delete_staff.php,200,OK,DeleteStaff 5-128,text,TRUE,,5854,966,14,113,354,0,0
21:34.2,4248,91 /delete_staff.php,200,OK,DeleteStaff 5-129,text,TRUE,,5855,966,15,120,361,0,0
21:34.2,6999,63 /delete_customer.php,200,OK,DeleteCustomer 3-106,text,TRUE,,536392,973,28,125,1608,0,359
21:34.3,767,71 /adminlogin.php,200,OK,AddCustomer 4-132,text,TRUE,,2201,385,21,113,767,0,362
21:34.3,2626,77 /add_customer.php,200,OK,AddCustomer 4-128,text,TRUE,,5210,1889,21,114,452,0,0
21:34.3,789,86 /adminlogin.php,200,OK,DeleteStaff 5-132,text,TRUE,,2201,385,14,112,789,0,398
21:34.3,720,39 /success.txt,200,OK,EditCustomer 2-64,text,TRUE,,384,298,19,113,719,0,346
21:34.4,14033,107 /admin_hompage.php,200,OK,AddStaff 6-110,text,TRUE,,4813,957,17,128,4071,0,3442
21:34.4,8111,63 /delete_customer.php,200,OK,DeleteCustomer 3-103,text,TRUE,,536181,973,29,122,419,0,0
21:34.5,3641,89 /adminlogin.php,200,OK,DeleteStaff 5-131,text,TRUE,,7044,1646,14,117,1228,0,0
21:34.5,3137,17 /display_staff.php,200,OK,EditStaff 1-89,text,TRUE,,5857,967,19,118,816,0,396
21:34.5,2123,13 /display_staff.php,200,OK,EditStaff 1-99,text,TRUE,,5857,967,18,113,1685,0,399
21:34.6,812,24 /,200,OK,EditCustomer 2-74,text,TRUE,,4328,371,19,113,812,0,381
21:34.6,1379,12 /admin_hompage.php,200,OK,EditStaff 1-102,text,TRUE,,4812,961,18,113,864,0,397
21:34.7,4717,103 /adminlogin.php,200,OK,AddStaff 6-116,text,TRUE,,7045,1646,17,119,1639,0,386
21:34.7,1690,78 /admin_hompage.php,200,OK,AddCustomer 4-125,text,TRUE,,4811,963,21,113,384,0,0
21:34.7,8840,65 /display_customer.php,200,OK,DeleteCustomer 3-85,text,TRUE,,536815,970,28,123,1660,0,385
21:34.7,4042,55 /adminlogin.php,200,OK,DeleteCustomer 3-118,text,TRUE,,2201,385,27,119,4042,0,3487
21:34.7,10751,78 /admin_hompage.php,200,OK,AddCustomer 4-113,text,TRUE,,4813,963,22,123,10045,0,9397
21:34.8,837,76 /addcustomer.php,200,OK,AddCustomer 4-130,text,TRUE,,7186,965,21,112,388,0,0
21:34.8,21439,77 /add_customer.php,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection timed out: connect,AddCustomer 4-110,text,FALSE,,3027,828,24,129,430,0,0
21:34.8,391,10 /adminlogin.php,200,OK,EditStaff 1-103,text,TRUE,,2200,385,17,113,391,0,0
21:34.9,1398,40 /editcustomer.php,200,OK,EditCustomer 2-69,text,TRUE,,6045,1137,19,112,900,0,411
21:34.9,800,39 /success.txt,200,OK,EditCustomer 2-66,text,TRUE,,384,298,19,113,800,0,371
21:34.9,1840,89 /adminlogin.php,200,OK,DeleteStaff 5-125,text,TRUE,,7044,1646,13,114,923,0,422
21:34.9,5074,77 /add_customer.php,200,OK,AddCustomer 4-129,text,TRUE,,5211,1889,22,123,972,0,432
21:34.9,4833,92 /editstaff.php,200,OK,DeleteStaff 5-128,text,TRUE,,10081,1654,16,123,443,0,0
21:35.0,1451,40 /editcustomer.php,200,OK,EditCustomer 2-64,text,TRUE,,6045,1137,19,113,984,0,467
21:35.0,1448,74 /adminlogin.php,200,OK,AddCustomer 4-132,text,TRUE,,7043,1646,21,113,465,0,0
21:35.0,13724,94 /admin_hompage.php,200,OK,DeleteStaff 5-123,text,TRUE,,4813,965,18,127,3955,0,3409
21:35.1,1432,89 /adminlogin.php,200,OK,DeleteStaff 5-132,text,TRUE,,7043,1646,13,113,455,0,0
21:35.2,1699,100 /adminlogin.php,200,OK,AddStaff 6-118,text,TRUE,,2201,385,17,114,1699,0,446
21:35.2,6921,31 /adminlogin.php,200,OK,EditCustomer 2-72,text,TRUE,,7045,1646,20,123,2520,0,0
21:35.2,3234,11 /adminlogin.php,200,OK,EditStaff 1-103,text,TRUE,,7044,1646,18,120,1214,0,0
21:35.3,2763,103 /adminlogin.php,200,OK,AddStaff 6-117,text,TRUE,,7044,1646,17,117,496,0,0
21:35.4,511,30 /adminlogin.php,200,OK,EditCustomer 2-74,text,TRUE,,2200,385,19,113,511,0,0
21:35.4,1394,108 /display_staff.php,200,OK,AddStaff 6-97,text,TRUE,,5857,967,17,114,1005,0,515
21:35.6,3764,71 /adminlogin.php,200,OK,AddCustomer 4-133,text,TRUE,,2201,385,21,119,3764,0,3370
21:35.6,1881,77 /add_customer.php,200,OK,AddCustomer 4-130,text,TRUE,,5210,1889,22,118,545,0,0
21:35.6,956,86 /adminlogin.php,200,OK,DeleteStaff 5-133,text,TRUE,,2201,385,13,113,956,0,508
21:35.6,4178,42 /admin_hompage.php,200,OK,EditCustomer 2-65,text,TRUE,,4813,965,21,123,3267,0,493
21:35.7,1346,40 /editcustomer.php,200,OK,EditCustomer 2-66,text,TRUE,,6045,1137,20,117,946,0,502
21:35.7,8189,89 /adminlogin.php,200,OK,DeleteStaff 5-130,text,TRUE,,7046,1646,17,122,3335,0,504
21:35.8,3229,3 /,200,OK,EditStaff 1-104,text,TRUE,,4328,371,18,119,3229,0,487
21:35.8,7683,12 /admin_hompage.php,200,OK,EditStaff 1-100,text,TRUE,,4813,961,18,123,3755,0,3372
21:35.8,23193,74 /adminlogin.php,200,OK,AddCustomer 4-131,text,TRUE,,7046,1646,24,129,3191,0,483
21:35.8,1328,62 /editcustomer.php,200,OK,DeleteCustomer 3-110,text,TRUE,,2623,1138,26,117,501,0,0
21:35.9,3785,31 /adminlogin.php,200,OK,EditCustomer 2-74,text,TRUE,,7044,1646,21,123,487,0,0
21:35.9,1303,12 /admin_hompage.php,200,OK,EditStaff 1-86,text,TRUE,,4812,961,18,117,871,0,485
21:35.9,1303,105 /addstaff.php,200,OK,AddStaff 6-103,text,TRUE,,7048,962,17,117,871,0,485
21:35.9,1290,105 /addstaff.php,200,OK,AddStaff 6-101,text,TRUE,,7048,962,17,117,866,0,484
21:36.0,3363,16 /admin_hompage.php,200,OK,EditStaff 1-87,text,TRUE,,4812,959,18,119,865,0,467
21:36.0,886,13 /display_staff.php,200,OK,EditStaff 1-102,text,TRUE,,5856,967,18,114,477,0,0
21:36.1,866,64 /admin_hompage.php,200,OK,DeleteCustomer 3-108,text,TRUE,,4811,971,26,114,465,0,0
21:36.1,7734,93 /delete_staff.php,200,OK,DeleteStaff 5-122,text,TRUE,,5856,964,17,123,3900,0,3384
21:36.1,2932,104 /admin_hompage.php,200,OK,AddStaff 6-112,text,TRUE,,4812,961,17,119,1259,0,0
21:36.2,835,16 /admin_hompage.php,200,OK,EditStaff 1-95,text,TRUE,,4811,959,18,117,437,0,0
21:36.2,4402,16 /admin_hompage.php,200,OK,EditStaff 1-98,text,TRUE,,4812,959,18,122,436,0,0
21:36.3,3362,41 /alter_customer.php,200,OK,EditCustomer 2-69,text,TRUE,,5207,1815,21,121,417,0,0
21:36.3,9818,55 /adminlogin.php,200,OK,DeleteCustomer 3-119,text,TRUE,,2201,385,29,124,9818,0,9401
21:36.3,8676,79 /display_customer.php,200,OK,AddCustomer 4-125,text,TRUE,,536815,970,23,126,3769,0,3372
21:36.4,823,16 /admin_hompage.php,200,OK,EditStaff 1-93,text,TRUE,,4811,959,18,117,395,0,0
21:36.4,9824,30 /adminlogin.php,200,OK,EditCustomer 2-73,text,TRUE,,2201,385,19,124,9824,0,9397
21:36.5,3886,41 /alter_customer.php,200,OK,EditCustomer 2-64,text,TRUE,,5207,1815,21,123,413,0,0
21:36.5,2032,75 /admin_hompage.php,200,OK,AddCustomer 4-132,text,TRUE,,4812,961,22,120,856,0,394
21:36.5,2078,90 /admin_hompage.php,200,OK,DeleteStaff 5-132,text,TRUE,,4812,961,15,119,1676,0,400
21:36.5,2230,58 /admin_hompage.php,200,OK,DeleteCustomer 3-115,text,TRUE,,4812,961,27,119,1423,0,0
21:36.5,857,78 /admin_hompage.php,200,OK,AddCustomer 4-122,text,TRUE,,4811,963,22,117,389,0,0
21:36.6,1353,89 /adminlogin.php,200,OK,DeleteStaff 5-133,text,TRUE,,7043,1646,14,118,395,0,0
21:36.6,2067,14 /editstaff.php,200,OK,EditStaff 1-99,text,TRUE,,6507,1122,18,119,884,0,399
21:36.7,6916,79 /display_customer.php,200,OK,AddCustomer 4-115,text,TRUE,,536815,970,23,122,2796,0,398
21:36.7,1611,100 /adminlogin.php,200,OK,AddStaff 6-119,text,TRUE,,2201,385,18,120,1611,0,387
21:36.7,4241,90 /admin_hompage.php,200,OK,DeleteStaff 5-125,text,TRUE,,4812,961,17,125,424,0,0
21:36.8,854,39 /success.txt,200,OK,EditCustomer 2-71,text,TRUE,,384,298,20,118,854,0,382
21:36.8,1738,109 /admin_hompage.php,200,OK,AddStaff 6-97,text,TRUE,,4811,967,18,120,431,0,0
21:36.9,1755,103 /adminlogin.php,200,OK,AddStaff 6-118,text,TRUE,,7044,1646,17,119,461,0,0
21:36.9,2157,14 /editstaff.php,200,OK,EditStaff 1-102,text,TRUE,,6507,1122,18,119,909,0,462
21:36.9,902,78 /admin_hompage.php,200,OK,AddCustomer 4-128,text,TRUE,,4811,963,22,118,461,0,0
21:36.9,14893,65 /display_customer.php,200,OK,DeleteCustomer 3-108,text,TRUE,,536814,970,31,131,473,0,0
21:36.9,1759,71 /adminlogin.php,200,OK,AddCustomer 4-134,text,TRUE,,2201,385,22,119,1759,0,473
21:37.0,1747,86 /adminlogin.php,200,OK,DeleteStaff 5-134,text,TRUE,,2201,385,15,119,1747,0,471
21:37.0,9797,24 /,200,OK,EditCustomer 2-75,text,TRUE,,4328,371,20,126,9797,0,9396
21:37.0,4857,106 /add_staff.php,200,OK,AddStaff 6-114,text,TRUE,,2627,1313,19,124,3825,0,3386
21:37.0,2499,41 /alter_customer.php,200,OK,EditCustomer 2-66,text,TRUE,,5207,1815,21,120,492,0,0
21:37.0,5457,17 /display_staff.php,200,OK,EditStaff 1-95,text,TRUE,,5857,967,18,124,1342,0,0
21:37.1,981,64 /admin_hompage.php,200,OK,DeleteCustomer 3-93,text,TRUE,,4811,971,27,117,495,0,0
21:37.1,6788,76 /addcustomer.php,Non HTTP response code: org.apache.http.NoHttpResponseException,Non HTTP response message: simulationapp-env2.7jbem2pzah.ap-south-1.elasticbeanstalk.com:80 failed to respond,AddCustomer 4-116,text,FALSE,,7727,483,22,122,1840,0,503
21:37.2,5299,63 /delete_customer.php,200,OK,DeleteCustomer 3-110,text,TRUE,,536811,973,29,124,512,0,0
21:37.2,2029,17 /display_staff.php,200,OK,EditStaff 1-93,text,TRUE,,5857,967,19,119,1307,0,0
21:37.2,971,106 /add_staff.php,200,OK,AddStaff 6-101,text,TRUE,,2625,1313,18,118,510,0,0
21:37.2,960,13 /display_staff.php,200,OK,EditStaff 1-86,text,TRUE,,5856,967,18,118,499,0,0
21:37.2,1741,106 /add_staff.php,200,OK,AddStaff 6-103,text,TRUE,,2625,1313,17,119,499,0,0
21:37.4,25569,79 /display_customer.php,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection timed out: connect,AddCustomer 4-122,text,FALSE,,537242,488,25,128,479,0,0
21:37.4,1299,62 /editcustomer.php,200,OK,DeleteCustomer 3-107,text,TRUE,,2623,1138,27,119,920,0,460
21:37.5,3930,3 /,200,OK,EditStaff 1-105,text,TRUE,,4328,371,19,125,3930,0,3427
21:37.5,2771,78 /admin_hompage.php,200,OK,AddCustomer 4-130,text,TRUE,,4812,963,22,123,1241,0,0
21:37.6,2045,40 /editcustomer.php,200,OK,EditCustomer 2-71,text,TRUE,,6045,1137,21,122,487,0,0
21:37.7,1790,55 /adminlogin.php,200,OK,DeleteCustomer 3-120,text,TRUE,,2201,385,28,120,1790,0,488
21:37.7,6179,74 /adminlogin.php,200,OK,AddCustomer 4-127,text,TRUE,,7045,1646,22,122,1717,0,461
21:37.7,6647,109 /admin_hompage.php,200,OK,AddStaff 6-99,text,TRUE,,4813,967,20,125,5833,0,458
21:37.8,6152,40 /editcustomer.php,200,OK,EditCustomer 2-67,text,TRUE,,6046,1137,18,122,4214,0,3462
21:37.8,6082,79 /display_customer.php,200,OK,AddCustomer 4-128,text,TRUE,,536814,970,23,123,468,0,0
21:37.9,2062,90 /admin_hompage.php,200,OK,DeleteStaff 5-133,text,TRUE,,4812,961,16,123,1682,0,462
21:38.0,10424,64 /admin_hompage.php,200,OK,DeleteCustomer 3-84,text,TRUE,,4812,971,30,128,459,0,0
21:38.0,1146,107 /admin_hompage.php,200,OK,AddStaff 6-111,text,TRUE,,4812,957,17,119,777,0,431
21:38.0,2658,93 /delete_staff.php,200,OK,DeleteStaff 5-118,text,TRUE,,5855,964,16,122,1149,0,0
21:38.1,1124,104 /admin_hompage.php,200,OK,AddStaff 6-117,text,TRUE,,4812,961,17,118,753,0,406
21:38.1,5187,65 /display_customer.php,200,OK,DeleteCustomer 3-93,text,TRUE,,536814,970,29,124,395,0,0
21:38.1,14566,59 /delete_customer.php,200,OK,DeleteCustomer 3-99,text,TRUE,,536812,969,28,126,1529,0,390
21:38.1,2000,90 /admin_hompage.php,200,OK,DeleteStaff 5-131,text,TRUE,,4812,961,16,123,1620,0,389
21:38.2,1777,100 /adminlogin.php,200,OK,AddStaff 6-120,text,TRUE,,2201,385,18,123,1777,0,400
21:38.2,1193,62 /editcustomer.php,200,OK,DeleteCustomer 3-102,text,TRUE,,2623,1138,28,119,796,0,400
21:38.2,16598,59 /delete_customer.php,200,OK,DeleteCustomer 3-116,text,TRUE,,537652,969,30,127,9764,0,9390
21:38.2,25849,63 /delete_customer.php,200,OK,DeleteCustomer 3-100,text,TRUE,,537652,973,29,129,9772,0,9391
21:38.2,5043,107 /admin_hompage.php,200,OK,AddStaff 6-101,text,TRUE,,4813,957,19,124,4069,0,3534
21:38.2,21000,14 /editstaff.php,Non HTTP response code: java.net.ConnectException,Non HTTP response message: Connection timed out: connect,EditStaff 1-86,text,FALSE,,2133,0,17,129,0,0,21000
21:38.3,737,71 /adminlogin.php,200,OK,AddCustomer 4-135,text,TRUE,,2201,385,22,119,737,0,383
21:38.3,685,39 /success.txt,200,OK,EditCustomer 2-70,text,TRUE,,384,298,20,119,685,0,342
21:38.3,5846,103 /adminlogin.php,200,OK,AddStaff 6-119,text,TRUE,,7045,1646,19,122,1143,0,0
21:38.3,4097,86 /adminlogin.php,200,OK,DeleteStaff 5-135,text,TRUE,,2201,385,16,125,4097,0,3546
21:38.4,10781,12 /admin_hompage.php,200,OK,EditStaff 1-103,text,TRUE,,4813,961,19,127,9948,0,9367
21:38.5,1487,92 /editstaff.php,200,OK,DeleteStaff 5-129,text,TRUE,,10081,1654,16,123,728,0,348
21:38.5,5934,76 /addcustomer.php,200,OK,AddCustomer 4-132,text,TRUE,,7188,965,22,124,4093,0,3530
21:38.6,11108,91 /delete_staff.php,200,OK,DeleteStaff 5-132,text,TRUE,,5856,966,17,127,4073,0,3528
21:38.6,2029,104 /admin_hompage.php,200,OK,AddStaff 6-118,text,TRUE,,4812,961,18,122,1253,0,0
21:38.7,8229,74 /adminlogin.php,200,OK,AddCustomer 4-134,text,TRUE,,7045,1646,22,126,378,0,0
